,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,180,181,182,183,184,185,186,187,188,189,190,191,192,193,194,195,196,197,198,199,200,201,202,203,204,205,206,207,208,209,210,211,212,213,214,215,216,217,218,219,220,221,222,223,224,225,226,227,228,229,230,231,232,233,234,235,236,237,238,239,240,241,242,243,244,245,246,247,248,249,250,251,252,253,254,255,256,257,258,259,260,261,262,263,264,265,266,267,268,269,270,271,272,273,274,275,276,277,278,279,280,281,282,283,284,285,286,287,288,289,290,291,292,293,294,295,296,297,298,299
how company compares to its peers,0.017915275618621343,0.027422408249730038,0.033004577867995696,0.05626652532411211,0.028992393454867253,0.04583920691999244,0.018299049779877105,-0.049742364582764126,0.12913128312253602,-0.0256082031237937,-0.07431263304316156,-0.046768114833031955,0.09036137069567532,-0.01467063952800443,-0.15309100178093563,0.07038767003031851,-0.040627728252939733,0.08274694245075982,0.011617890518015398,-0.026026865845163626,-0.017928358828664153,-0.002738751968961588,-0.15947560828182697,-0.014033923305921002,-0.020811026108096653,-0.021927460031749783,-0.04165012660441016,0.13871691501390157,0.06567771441490687,0.01992136782518556,0.08142989930645027,-0.0256082031237937,-0.0670558125394162,0.012926211522296411,0.05294338997323834,0.0017444280057080177,-0.026933968408131795,-0.020773003028909734,0.06835214060115798,0.02750962965001544,0.08512808667855126,-0.021439020190151536,0.0006454383621119665,0.06164808572172135,-0.05700790722653802,-0.0031541438878208094,-0.06893107264555232,0.009918163479953649,0.01484508232857523,-0.012193551759899043,0.035865439797356846,-0.02267756407420423,-0.01280410156189685,0.006559049301462147,0.01079800935533263,-0.025930922304849682,-0.1041074633806545,0.007701649645200898,0.08603518924151944,0.061403865800922226,0.0008209714301863359,0.10438657186156779,-0.07064933423117471,-0.07457429724401776,-0.020832831458168003,-0.02860861929361149,-0.0035760774117014364,0.023916107958256924,0.038054696944520405,0.02464876772065429,0.01175744475847204,-0.026079198685334867,0.14878226460683683,0.025865506254635632,-0.017466085407151527,-0.03356279482982226,0.03832508328540515,0.10395046486014077,-0.0036632988119868373,0.0587436130922175,-0.040976613854081335,-0.11446064359453158,-0.0941642237481188,0.07176576815482785,-0.06516746922323727,-0.04174416217659287,-0.086157299201919,0.06935845750695079,-0.0719184056053273,0.052402617291468855,0.07511506992578725,0.0079197031459144,-0.032865023627539056,0.05048374648519003,-0.008303477307170164,-0.05276894717266754,-0.03736564788226574,-0.010327013793791464,0.06059706784828227,-0.03380047314559998,0.04680518392815325,-0.08045301962325378,-0.07870859161754576,0.06567771441490687,-0.07298686775882346,-0.07049233571066099,-0.094861994950402,0.05282128001283878,-0.0010799099622836197,-0.086593406203346,0.013484428484122978,-0.0020060922065642203,-0.07689438649160943,-0.03268621975695398,0.07521973560612973,0.05858661457170378,-0.019005543122188853,-0.07291709063859514,0.03917985300820208,0.08188345058793435,-0.08273822031073128,0.008582585788083448,-0.07099821983231633,-0.02951572185657966,0.06806758078272686,0.06571260297502103,-0.05951988355475756,-0.009280356990366655,-0.04138873497042986,0.06621848709667635,-0.11038740420120337,-0.020863358948267893,-0.05906633227327348,-0.012315661720298606,-0.0006279940820548864,-0.022276345632891388,0.09576037537334163,0.060357208997497414,-0.03970318140991448,-0.020497029067069208,0.11426003437387516,-0.027553240350158142,-0.04569529160952152,0.0516525132490144,0.1125504949282813,0.007213209803602653,0.06400306352942717,-0.10529367442453595,-0.02962038753692214,0.08446520403638222,0.09772285687976315,0.04349622205482585,-0.09983361476666985,0.04917542548090902,-0.05362371689546447,-0.007451978386883939,-0.07017833866963355,0.008791917148768409,-0.02690735906687285,-0.008198811626827684,0.11649290222118143,0.14412791263410712,0.042385239468690564,0.016345290413484127,-0.017651430882758005,0.007117266263288713,0.06017186352189094,-0.10759631939207054,0.05637991314448313,0.0336151276699935,-0.057888843369420566,-0.06011298907669829,0.008861694268996731,-0.07713860641240855,0.0018839822461646592,0.026218752925791507,0.01881365604156097,-0.009524576911165776,0.027714599940686133,-0.009437355510880376,-0.07270775927791018,-0.00026166420085620265,-0.030056494538349146,-0.04214538061790571,-0.017688499977879298,-0.005817667399036239,-0.025930922304849682,0.03891818880734588,-0.004951995001203635,0.011120728536388614,0.01477530520834691,-0.054515555713382687,-0.0018142051259363386,-0.04830321147805501,-0.032324250945769566,0.04873059633945347,-0.0332226313687092,-0.06439555983071148,0.005791500978950619,-0.12922722666284994,-0.08261611035033171,-0.00395112943292866,0.027666628170529162,0.07249842791722522,-0.06000832339635581,0.046611116312518235,-0.0195375936639298,-0.016973284495539014,-0.07598728392864125,-0.05447848661826139,0.04737866463502976,0.024997653321795894,-0.00795459170602856,0.0781503746557192,-0.10529367442453595,0.027317742569387557,0.06674181549838876,0.10677643822938776,-0.03359768338993642,0.027841070971099963,-0.03532248658058022,0.08757028588654249,0.0373133150420945,-0.00973390827185074,0.005159145826881462,-0.08177878490759187,-0.07357125114073565,-0.05862150313181794,0.07513251420584433,0.03481006085390349,-0.03433034315233379,-0.022049569992149343,-0.01473169450820421,0.014897415168746472,0.09128591753870056,-0.05796952316468457,0.03631899107884093,-0.08565141508026367,0.030946152821260235,0.05596125042311321,-0.0256082031237937,-0.11323082185050744,-0.0021020357468781612,-0.06923634754655122,-0.016362734693541207,-0.063532067967886,-0.009489688351051616,0.0032097475305027526,-0.046907669073488596,0.014094978286120783,-0.005425171097751935,-0.0374005364423799,0.00990835107242154,-0.005680293693586733,0.03752264640277946,-0.07790615473492007,0.039742431040042915,0.024727266980911152,-0.040906836733853015,0.031992809624685044,-0.012149941059756343,0.004064517253299682,-0.03994740133071361,0.04552957094897926,0.046803003393146116,0.11785355606563368,0.013118098602924294,-0.06347973512771476,-0.017385405611887533,0.06754425238101444,0.017444280057080177,0.006402050780948425,0.04350603446235796,0.024491769200140567,-0.02697539857326736,-0.03481878299393203,-0.06709724270455177,0.05310038849375206,-0.06606148857616263,-0.10218859257437568,-0.012210996039956123,0.03938918436888704,-0.08594796784123404,0.0849187553178663,-0.02667230420727559,-0.09959811698589928,-0.0021020357468781612,0.022233825200252254,0.04671796252786785,0.04172671789653579,-0.11442030369689958,0.011687667638243719,-0.1630691299735855,0.027980625211556604,-0.07724327209275103,-0.009245468430252495,0.08945426813270715,0.050693077845875,-0.08608534154668354,-0.025592939378743754
what is the detailed income statement breakdown of Axa,0.021901408198126127,-0.015385051579627796,-0.05190320730192559,-0.03451360933892664,-0.06257725870612275,0.01234345280864507,0.08938885701998295,-0.13778252727846693,0.12803802892901917,-0.011217871558676411,0.0002466161165661669,0.03217391797663224,0.01479064350380165,0.08347007022239494,-0.11260871291821282,0.10436288173866713,0.014904466326832188,0.04815970112225454,-0.02682424529419692,-0.0708831630422679,0.062412847961745316,0.001871753089835523,-0.11076225378905075,-0.022332195965845875,0.05710427796540436,0.08911062345257496,-0.07752598946413349,0.06472724536336627,0.004677801852046717,0.04961410386097809,-0.059010810251165884,-0.031630097822152994,-0.051321446206436167,-0.01636203081063992,0.01828595269436444,0.029789962183159286,0.03553801474620148,-0.02357397134765821,-0.029189230617164778,0.08145920034885543,0.05626799639063832,-0.0041735035111197475,-0.0006197020364995989,0.03257862134740748,-0.05655097257567258,-0.07053695195555,-0.019021058426436668,0.10608287106446194,-0.01813576980286581,0.037966234970852976,0.11288694648562081,0.003610712886135418,0.00019602819521926087,0.018916720838658672,0.0014670497190602749,-0.019356203405359918,-0.08095332113538638,-0.12919838937491382,0.03419743483050847,-0.007069662008230117,-0.07289719466089159,0.07602416054914722,-0.06409489634652994,-0.026040132513319877,-0.007461718398668639,-0.009750821839616137,-0.042607676754431605,0.04370796404372681,0.0013247711902721017,-0.005784412631510286,-0.047464117203734585,-0.03250273946538712,0.10736021607847132,0.042127091501635995,-0.01836341544892689,0.03153524546962755,0.06773722668350718,0.05706317527931,0.004578206881894996,0.11921043665398405,0.036394847664014705,-0.09293001151426637,0.01401285421309297,0.06149910363241682,0.0031111571628347208,-0.03484796388157885,-0.06435099769834865,0.08832651067169793,-0.021551244930053014,-0.04666735744252081,0.15091641635815742,-0.06258990568645949,-0.011595700096236117,0.032211858917642416,-0.08644211060152568,-0.08893356572786079,0.0034874048278523344,-0.03008716622107236,0.03704300540627194,-0.0038952699437117644,-0.06490924331477446,-0.00017389597962998946,-0.017968197313404186,0.020121345715731872,0.005893492836914553,-0.03451360933892664,-0.026343660041401314,0.04354987678951773,-0.01224227696595126,-0.017984006038825093,-0.023487023357843216,-0.08933826909863604,-0.027646299016084144,0.011511913851505302,0.004148209550446294,0.0398379880606885,0.03103568974632685,-0.031440393117102096,0.14094585323519065,0.04845255776067686,-0.13977442668150136,0.013721973665348261,-0.0741176282633857,-0.014110868310702601,0.030441281670500704,-0.025686017063891536,-0.10273142127522941,-0.04106474515335097,0.09541593358670418,0.031920978369897705,-0.0645818050894939,-0.06009845056012436,-0.12735509199083592,-0.11505906535845357,0.03280942873855274,-0.08023244325619296,0.0056816559162743835,-0.024181026403821082,-0.09195619402833843,0.10645595698439538,0.06822413542647114,-0.008062449964663149,0.02832291246409901,0.05087880189465074,-0.05254187980893028,-0.0595925713466553,0.01864164901633487,-0.06937501063711325,-0.04844741992491507,0.018578414114651238,0.018360253703842706,0.04711711568074565,-0.05450848525129125,0.03147675318557019,0.0581128746472583,-0.042380031108370526,0.0025165020756738733,0.016390486516397552,0.028115818161085115,-0.04459325266729766,-0.026212447620407777,0.08489917900044504,0.041732663802384336,0.038117998734893695,-0.02270132970442408,-0.0445869291771293,0.05684185312341729,-0.013247711902721017,0.012292864887298164,0.02122163300502708,-0.019236057092161016,-0.052333204633374285,0.022435743117352823,-0.13056742499636445,0.05480410841666223,0.012292864887298164,0.10193466151401565,0.03004922528006218,0.026609246628472572,-0.004552912921221543,-0.08204096144434485,-0.06250295769664449,-0.04558920236881488,-0.04686022389265589,0.036372715448425436,0.017873344960878737,-0.010022731916855756,0.1451367463442734,0.017718419451753835,0.07904362710454067,0.019071646347783574,-0.050587921346906026,-0.020228845048594048,-0.005740148200331744,0.02873375561036244,0.07877804051746941,-0.03361567373501906,-0.10031268628583047,0.02929040645985859,-0.11847691179445392,-0.01393381058598843,0.0588527229969568,-0.05309202345357788,0.047179560146158234,-0.016747763710910076,0.03271220507721415,-0.02559748820153445,0.007689364044729716,0.07514203367066054,-0.04565559901558269,-0.01033890642527392,0.03634786610815444,0.06861935356199385,0.07754812167972276,-0.0854935870762712,0.02672148857896102,0.060971092203358494,0.05011998307444715,-0.003389390730242704,-0.010016408426687393,0.024560435813922876,-0.004325267275160465,-0.07233638012658487,-0.045157624164824085,0.032452151544040214,-0.08865533216045282,0.12722862218746867,0.11243165519349865,0.06915368848122054,0.04608559634703139,0.0037055652386608668,-0.007107602949240297,0.04885212329569032,-0.02040017211034314,0.10704167026124002,-0.03925622696519908,0.04100151025166734,-0.04815970112225454,0.05610200477371879,-0.05721948405190923,0.04845374341508343,-0.04796367292703528,0.05669008935937657,-0.030096651456324907,0.07811407404979127,-0.0176045966287233,-0.004477031039201183,0.018844000701722496,-0.0337294965580496,0.010168172190728112,-0.014512409936393666,0.028202766150900112,-0.05378760737209783,0.002617924929702387,0.04922837096070793,-0.08438065280663926,-0.03257862134740748,-0.01929929199384465,-0.060123744520797814,0.020336344381456224,0.08427315347377708,-0.04134614046584313,-0.03628062962284864,0.020867517555598736,-0.049070283706498845,0.15545668229904222,-0.029609742713360934,-0.0654607702228964,-0.07101279459071934,-0.06490430308808043,0.00423673841280338,0.12191689044604354,0.05476774834819414,0.030352752808143618,0.07990362176743807,0.04516236678245036,0.04375222847490535,-0.030232606494944716,-0.007063338518061755,0.030099813201409087,-0.03224347636848423,0.005870570185054235,-0.06044624251938434,0.06577378298623038,0.06956471534216416,0.02782968023096668,0.060933151262348315,0.11259606593787609,0.01676989592649935,-0.029277759479521864,-0.08436800582630254,0.03145304009743882,-0.06589709104451347,-0.027899238622818675,-0.12151218707526829,0.020102375245226782,0.05395201811647528,0.024737493538637047,0.030542457513194513,-0.11435399620468108
world premium penetration in 2020,0.05993971358244487,0.05329350567144375,0.020475274061220836,0.0298872952022659,-0.011279977091186682,-0.007389262211609939,0.03236414287096197,-0.10951794775084452,0.14757884025980744,0.08192173664212248,-0.10584395704227868,-0.07533744992283876,0.08611173728166667,-0.026915077999830617,-0.11220119939193192,-0.03896906998748482,0.045367593131616334,0.107742873588279,0.0047472913650007985,0.010113794647175616,-0.028470847941730333,-0.007513104595044742,-0.020619756841894776,-0.022539313785134227,0.04261210010019195,0.04994976131870406,-0.10002078497118803,0.07826838633079578,0.021032564786677452,0.023483611958824605,-0.010778157433310238,-0.04951631297668225,0.026440348863330538,-0.03264794833300006,0.030506507119439915,-0.012714484699306488,-0.03979468587705017,-0.04014557263011545,0.02815350183417865,0.058092398029542386,0.05343798845211769,0.023888034742228885,-0.023488772058134388,0.04248825771675715,0.0010733006564349631,8.256158895653564e-05,0.03563564583336469,0.009063714437634677,0.0238602992084388,-0.00586187281591403,0.0740164644995342,0.018277071755253074,-0.0574009447220314,-0.04842237192300815,0.026512590253667506,0.060767909521665116,-0.013127292644089166,-0.016925125736089806,0.03299367498675555,0.01003123305821908,-0.03228158128200543,-0.007038375458544663,-0.09139567897488494,-0.08252030816205737,0.029804733613309365,0.058660008953618566,-0.08384129358536194,0.047039465307986174,0.041025369562433536,0.05440808712235698,-0.04478966200892058,-0.03793705012552812,0.10776351398551813,0.08660710681540588,-0.09566824120338567,-0.07824774593355664,0.05120882555029123,0.013354337013719639,0.018039707187003037,0.059114097692879515,0.031218600824190035,-0.011558622453914988,0.043386114996659474,0.09162272334451542,0.002683251641087408,-0.02586241774063479,-0.04693626332179051,0.09486326571105944,0.042743682632591436,0.11855844174158517,0.10600908022019176,-0.05837104339227069,-0.03324909990258983,-0.057824072865433646,-0.010320198619566954,-0.01003123305821908,-0.055729072545661555,-0.005332962636661224,0.09320171373330917,-0.014123191810877376,0.01938133300754674,-0.03318975876052732,-0.07376877973266459,0.04768447772170911,0.01687352474299197,-0.13114908405745684,-0.0444387752558553,0.03434562100591882,-0.07326309000030581,-0.05717390035240093,-0.0027658132300439437,0.029020398518222273,-0.13523588271080536,0.023385570071938717,0.009989952263740812,0.04990848052422579,-0.031538526981396614,-0.09767035973558165,0.05493957735126468,-0.044191090488985695,-0.018540236820052035,0.004004237064391979,-0.06778306453331576,0.06616795344935353,-0.021300889950786193,-0.02356617354778114,0.01874148069313359,-0.051889958659182646,-0.02419054556426494,0.04076478454728947,0.006697808904098953,0.08966188560679769,-0.05564651095670502,-0.03917547395987616,0.042230252751267974,-0.0025142583886919993,0.16859592474855556,-0.001155862245391499,-0.10757775041036594,0.021631136306612335,-0.0016925125736089804,-0.09524511305998341,0.006078596986924936,0.07248907510383829,0.042766903079485455,-0.005449064871131352,0.07921784460379594,-0.0007636946978479546,-0.09676218225705976,-0.012931208870317394,0.05319030368524808,0.01651747789061691,0.021940742265199344,-0.06141550198504295,-0.04086798653348514,-0.06270552681248881,-0.1341625820543704,0.02828766441623302,0.019071727048959732,-0.05112626396133469,-0.11550366295019335,0.016140790641002715,-0.02867467186446678,-0.050362569263486735,-0.005490345665609619,0.011971430398697667,0.07826838633079578,-0.09619973143229336,-0.0407544643486699,0.006274680760696708,-0.05391271758861777,-0.003570788722370166,0.018493795926263983,-0.11657696360662831,-0.041363356067224355,-0.0465647361714861,0.0008668966840436242,-0.11517341659436721,-0.062333999662184406,-0.03077741233320355,-0.04497542558407279,-0.11682206832384302,0.003632709914087568,-0.01548029792935043,-0.04672856932457172,-0.009061134387979786,0.07686612934336212,0.03740039979731064,0.04831916993681248,0.02941256606576582,0.05164227389231304,-0.004880163922227724,-0.04803665449960184,-0.04916542622361697,-0.057586708297183604,0.10093154249936481,0.025490890590330377,-0.028401186601048258,-0.0016925125736089804,-0.18204830364916108,0.07214850854939257,0.044294292475181365,0.05856712716604247,-0.03968116369223494,0.004484126300201841,-0.00514977911116391,-0.013509139993013144,-0.10995139609286633,-0.10068901783180499,0.007430543006088207,-0.003880394680957175,0.07769045520810003,-0.09442981736903763,0.06284742954350786,-0.09659705907914669,0.05531626460087887,0.04450069644757271,-0.003426305941696229,-0.03285951240470118,0.013932268136415389,0.0035501483251310323,0.0009700986702392937,-0.08034274625332874,0.04458325803652924,-0.04891774145674736,0.012260395960045542,0.010578203585056128,-0.0766997161406216,0.086318141254058,-0.01691738558712513,-0.08280927372340524,-0.13754760720158837,0.10245893189506072,0.019881862640595736,0.016016948257567915,0.09144727996798278,-0.006274680760696708,0.037611963869011764,-0.021558894916275367,0.00041280794478267815,0.06146710297814078,-0.006878412379941375,0.025707614761341282,-0.016966406530568072,0.08933163925097155,0.043922765324876954,-0.035888974458854375,-0.032611827637831575,-0.05928438097010237,-0.06394395064683685,0.11930149604219399,-0.060940772848542865,0.01874148069313359,-0.009546183723099433,0.03455202497831016,-0.01531517475143736,-0.05700877717448785,-0.07682355852405641,-0.04972787704838337,-0.02543928959723254,0.015495778227279782,-0.11063252920175774,-0.028567599803788774,0.06244752184699964,0.04017653322597415,0.043220991818746404,0.01294152906893696,-0.0620863148953148,-0.010237637030610418,0.026564191246765338,-0.09872301999477748,0.0969066650377337,-0.03240542366544023,-0.08635942204853628,0.05434616593063958,0.10014720740427772,-0.06367562548272811,0.030671630297352988,-0.04961951496287791,-0.01188886880974113,0.020268870088829497,0.0025181284631743367,0.0908177478521892,0.03972244448671321,-0.09620231148194826,0.028896556134787473,0.061178137416792906,-0.0275755707114829,-0.05568779175118328,0.001341625820543704,0.03704177289528069,-0.016171751236861417,-0.0906629448728957,-0.04317971102426814,-0.03853562164546301,0.04549143551505113,0.010227316831990851,-0.009412021141045062,0.0053355426863161155,-0.03157980777587488
How does the forecasted insurance premium penetration in country trend compare to its peers,0.027772577737457955,0.0756550780865678,0.005957227553824097,0.10498757640115858,-0.002332391535081992,-0.00724967203748421,0.03343237187534041,-0.09371934353534044,0.13922451636566488,0.0022681972726485426,-0.11370087762212543,-0.09601749813045793,0.004994313617322357,-0.003935108287170443,-0.1309905323042011,0.05845422546752506,0.05120776314316252,0.0989575953499099,0.0028587844870362764,-0.054506278327867926,0.005367710243810254,0.03772215346245565,-0.03876477527481226,-0.018148252942123067,0.00317654608608185,0.03364635275011857,-0.07934303846336946,0.10127286841500964,-0.00010806034176297302,0.09025017860299944,0.018375072669387923,-0.0396806134188628,0.02069623020854406,-0.05121418256940587,0.007095605807643931,0.034274921569779425,-0.03762639702099243,-0.022526368509107678,0.06875045020966339,0.055981676459463364,0.05968354559312561,-0.034077791688890045,0.015278234459160937,-0.025493681421070506,-0.03140811279993897,-0.07140274315253872,-0.014285363200190254,-0.0009051391003116353,0.024783264916807,-0.024033261950709532,0.04515852381318381,-0.021560712942647844,-0.07945109880513243,0.01657067894282105,0.015089931289356153,0.02117875708116882,-0.08436837930753466,0.009015014254404066,0.07170927075565844,0.017529313261827228,-0.04245755022129643,0.03589743155278486,-0.10633993552975657,-0.08453956400735718,0.015892359569774268,0.042393890911049927,-0.060407870854249694,0.12424157551369781,-0.0006954378430290343,0.025365292896203605,-0.03121553001263862,-0.003971485035882731,0.14189499768289637,0.016069963695840146,-0.12743844978288357,-0.1264113415839484,0.03714066043524599,0.06871139870001637,0.03598302390269612,0.10222722311652026,-0.02422263502488821,-0.08435982007254353,-0.053580811044452364,0.11366664068216092,-0.08563942570371695,-0.0030256895693632443,-0.10039982644591473,0.11130429182460999,-0.02966844828799249,0.07516292207457802,0.09880780873756519,-0.05943532777838294,-0.05815465224283563,-0.006457942800805001,-0.015937295553477684,-0.010502181334112308,0.0270097359188738,0.011596693508602618,0.06778058189473135,-0.00360557774001207,0.039986472331748846,-0.05041603390648331,-0.04268918451824379,0.06454733087683329,-0.004433683725403566,-0.1099508627916381,-0.08349533733843974,0.00909846679556755,-0.03248657640882092,-0.07788903841925184,-0.01706711457230639,-0.01370761483828921,-0.1380433419368894,-0.019142729057654587,0.05500164405297937,0.0943527269246838,0.053615047984416866,-0.0833840672835551,0.05023628997166965,0.06015430351763757,-0.036156348411266435,0.022172698244513393,-0.06243533964277281,0.020888812995844407,0.017186943862182162,0.04785682264413647,-0.08615939922942789,-0.01787168266147229,-0.05878054630156176,0.017400924736960328,-0.05526484052895651,-0.025609231093450716,-0.03655863245584939,-0.03903011155953719,0.006912117207521655,-0.038345907712434006,0.0878498481401754,0.02134673206786968,-0.06076628881950312,0.05318708623486054,0.018428032935895518,-0.10490626366874287,-0.014503623692463982,0.08201458968497485,0.1053684623582637,-0.07237689108496632,0.12361247174185,-0.09444259889209064,0.020886673187096624,0.027041448553206157,0.03683787749743489,0.011347405789486058,-0.01866769151564706,0.021551083803282828,-0.04663927146664871,-0.040228404458294904,-0.08463799520975514,-0.00943655657771705,-0.035028451876859566,-0.07770929448443818,-0.009669795731225249,0.06042766408516668,0.0057785535233843294,-0.025386690983681424,0.00013801766423191604,0.009928177637519882,0.10358386186261381,-0.06864720443758292,0.009325286522832404,0.03759216008102792,-0.09201605577210625,0.014863111562091299,-0.006119853018655501,-0.11443697183136231,-0.052987014116942954,0.0038430965110158324,0.13160679722356222,-0.10112308180266492,-0.05069848866119049,-0.04562179240707854,-0.13611751406388592,-0.07669395523361579,-0.027620651316365458,-0.0022938749776219222,-0.042692929183552414,-0.03109998034025841,0.02648280801473257,0.06095459198930791,0.04413997484923975,0.06056100091776282,0.07539830103683401,-0.022065707807124312,-0.027379387880053077,-0.01649257592352702,-0.06571780626186985,0.08213013935735505,0.031052904547807215,-0.012124156364930794,0.0273125188566849,-0.15504626224676235,-0.00593582946634628,0.06082620346444101,0.001844515140587777,0.007069928102670551,-0.03622910190869101,0.014714394854120474,-0.001176894811279904,-0.10413004804548508,-0.05548310102123025,-0.03244966470792168,0.019335311844954933,0.10044262262087036,-0.06292963546351037,0.0487972685887865,-0.1669992339118706,0.034787940717060074,0.0928249034787677,0.040784754732718136,-0.038396728170193815,-0.012539279262000434,0.038552399256594934,0.029127076674803735,-0.10009169398623417,-0.0197589939770157,-0.0058053011327316,-0.07411441578816502,0.03623980095242992,-0.049977373113188076,0.06107442127918368,0.0352629782590676,-0.03276421659384558,-0.045222718075617264,0.08115010695087106,0.05403659030772985,0.01543283564118816,0.04199588648396254,-0.014225448555252368,-0.04969277854973311,-0.00296791473317314,0.033293284306734595,-0.0009431207055847595,-0.039879615632406495,0.042205587741245144,-0.07624566530095553,-0.009089907560576423,0.03569200991299782,0.021800371522399387,0.012419449972124661,-0.010025003983357001,-0.07158944146578268,0.05225412962082775,-0.03025261607613688,0.05768924384019312,0.0008034981847920073,0.023893104477729837,-0.01770477757914532,-0.00722399433251083,0.00941087887274367,-0.05105583672207002,0.03129684274505432,0.013161963607604892,-0.05843389728442113,-0.05453944536345854,0.06271779439747999,0.11427006674903535,0.11697050538873578,-0.04833399999489177,-0.04038461049688297,-0.00684738799290126,0.03118985230766524,-0.03781470019079721,0.1136923183871343,0.0399609283648222,-0.0053923180444097425,0.01180639476588522,0.03244217537730445,-0.020225472284032098,0.00531100531199404,-0.023555014695580336,-0.02987173011903175,-0.021421625374042037,0.0006772494686728903,0.03089027908297581,0.06082620346444101,-0.07252988741043272,-0.06581195784677224,0.0005092744819720313,-0.014054263855429837,-0.008648037054159514,0.016930166812448365,-0.01114893852812931,0.06784905577466037,-0.06636830812119547,-0.02102148113820687,-0.03656505188209273,-0.0021226902777993907,0.09306456205851926,0.022510788026662894,-0.007342753718012711,-0.025670215642762492
