,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49
0,0.0,1.0279894104692346,1.1108983706469364,0.8199259992742453,0.9739907075981801,1.217081537724726,0.9840805803634338,1.0773114576321634,1.0172458866366618,0.9178854643564163,0.8260606298471155,1.080246602351068,1.09079585137394,1.110147077866128,1.0575039799588672,0.9723073291810338,1.0532053109119603,0.999915801691056,1.0878654130943444,0.9517723850109349,1.049297129781525,1.1428692092905721,1.0764678912123125,1.0890755498021802,1.0610163495021652,0.9960962217660099,1.1019365184508627,1.2040580773568292,1.3481437455548462,1.1965991805323497,1.212744552281093,1.1191759159950365,1.1116654299199185,1.1948599410207879,1.1565166172011074,1.129281969688323,0.9981165145570345,1.2496085507714638,1.0043218718056968,1.0318898571100636,1.0731161948278312,1.1249769737227142,1.16234184170706,1.1512527618115753,0.9964315416349614,1.0343857769431075,1.0301315631971664,1.0822961416455739,0.938659106621089,1.1427700701551304
1,1.0279894104692346,0.0,1.1487772674497745,0.9963653362818226,0.9311966717847471,1.0693200170844706,0.9962505753215193,1.0354714149774973,0.8694570648543396,1.0734684794753424,0.9501823816791132,1.0330281929318794,0.7949121121442502,1.1382080014911398,0.9600574498929607,1.0056362396719607,0.997993016204796,0.9818824846890453,1.0072581289902565,0.9148747298188441,0.9917814702227123,1.065322918640503,0.91105464497247,0.9502477869229937,0.9832578822903375,0.9601053896512273,1.1452474689467875,1.1587250472783723,1.3638714737521676,1.1278123305657988,1.160079715619724,1.0961329052261075,1.0367935506105177,1.205819765334485,1.1706724856451334,1.080968866555903,1.05085662679422,1.1649480297868133,1.079490080013403,1.0673617567712785,1.028341557893729,1.0250753311630616,0.9669915774804159,1.0602349752905886,1.1193653559000722,1.0028315991342724,1.0408858879063279,1.029470171193993,1.0500569255815064,1.0674087447684009
2,1.1108983706469364,1.1487772674497745,0.0,0.7580335030240518,0.9747571104950767,1.0395640279965188,1.02249011208341,1.1212471180410155,1.1767594775179735,1.036338793776376,1.1297080526686707,0.9854585956267082,1.1317365328292142,1.086959799509894,1.0158027130820122,1.0052887941595956,1.004943535952741,1.0331792841474234,1.079835345279075,0.8443271542112741,1.0392596236084624,0.9889503276659959,0.9419935600596158,0.984283856429372,1.0130414188993924,1.0625847728241191,1.1792502815099615,1.1963403850488203,1.3960571235423807,1.1499212267059837,1.2203610454374052,1.0634652937394988,1.2110739198440075,1.1474467361401601,1.1897431530523148,1.1088968478762526,1.0731090133951862,1.2959023390769007,1.0506626051718688,1.2252204825875352,1.173366670395227,1.115911821779393,1.173025895899439,1.1709046655554576,1.0822227496425587,0.9555588936516708,0.9737389758160192,1.0772728437942172,1.1045430950767934,1.1244367512024342
3,0.8199259992742453,0.9963653362818226,0.7580335030240518,0.0,0.8188646653249501,0.942623612886675,0.844504523587423,0.9628247230865031,1.045074282597804,0.8664851213099575,0.790829662031906,0.921070807250744,0.9763132591278979,1.0320541945112809,0.8051845620296567,0.7573529678933641,0.8144242241576487,0.8277800769589894,0.9748263847815796,0.7014962113653559,0.760659093590346,0.927749521101554,0.7819721525803004,0.7735217378639896,0.7853001141904875,0.9500267167677079,0.9912593179975253,1.1148336058382438,1.3564252276298232,1.017213796494768,1.066132883118996,0.9684803547090179,1.0633040857569944,1.1113958535088009,1.1213732212225276,0.9704026372234477,0.9232056274564584,1.2332870117216546,0.8533450481832764,0.9575621644905659,0.9832009463550188,1.020086307549818,1.0480593964667857,1.040241860779001,0.8382953601806753,0.8564517893648337,0.8239973443476627,0.9393452304851015,0.8442189853203665,0.979163875061272
4,0.9739907075981801,0.9311966717847471,0.9747571104950767,0.8188646653249501,0.0,1.0404390213886616,0.6834452517284537,0.9230523759386885,0.9309838726445391,0.8438180543445242,0.7667044818953324,0.9033757755861291,0.9213333916296244,0.8989549795186378,0.7707769454947742,0.8589725840771221,0.7388337827167873,0.8539316107250645,0.8616852520159578,0.6687118367812015,0.8013387748705489,0.8593708605070338,0.7235503039689026,0.7697613405865062,0.841945917518275,0.9540861984963079,0.9438378554853373,0.9833953704036571,1.3747340539481008,0.9145657820241277,1.0525150442370073,0.9391000766059207,1.0066640478127258,1.1300628089777374,1.025301851214417,0.8377106370079488,0.7895359875693247,1.1810167301942855,0.7920025710712153,0.9582730414623022,0.9612022633315415,0.877897497065714,1.0295604657519646,0.8959728639742672,0.9372477430830533,0.7672562708607618,0.7651338981061595,0.8020158566397456,0.8354336779856615,0.8144080930963011
5,1.217081537724726,1.0693200170844706,1.0395640279965188,0.942623612886675,1.0404390213886616,0.0,1.0702066730123736,1.2393150338487524,1.2150150663205848,1.1346279175057,1.1369544975596686,0.8996990415156132,1.1266632327400112,1.206538967961333,0.762501034909826,0.9552255931401019,0.9881534510423174,1.0746295482065031,1.0692643053590296,0.861588706040974,0.9988165069967322,1.2091141714372076,0.9402489823614789,0.9968601693252147,0.9331626956149326,1.1815839225510543,1.2605407937183062,1.2732271738903642,1.4061987900274968,1.2586502895909484,1.2182780866794798,1.2369367494778765,1.276582861143981,1.1554789296790775,1.1307292213299374,1.1961177407957022,1.1766427304024891,1.2866732937308283,1.130424694760097,1.2418747642343777,1.1257789425168232,1.1464024613054298,1.135330296585992,1.259458533380502,1.1926653120044162,1.0995166566769126,1.1956959217854441,1.1935451303399134,1.1256455479868104,1.1844379212412453
6,0.9840805803634338,0.9962505753215193,1.02249011208341,0.844504523587423,0.6834452517284537,1.0702066730123736,0.0,0.9191468617102404,1.0260886476035367,0.7468895619651212,0.7538610725364797,0.9468201390788632,0.8954874287134593,0.9147792616961551,0.7762969720131713,0.8211622268903974,0.8410592205146039,0.8834069612435056,0.7987187205701142,0.735040568881621,0.8462317739039364,0.8852215698086596,0.7971342503978857,0.8250188094540447,0.7657203204073872,0.8935136112942824,0.9030192843853273,0.9326029019349663,1.36611274275751,0.9112431941538354,1.0314481187643882,0.9361683445151627,0.9494085074281208,0.9923062762157119,0.9412858114468896,0.8265905851708977,0.6655737948147868,1.161494502618871,0.6654049765996868,0.9565261622038118,0.9779116025678233,1.0067759964970984,1.079661307653235,0.9753565423013413,0.8811081095829577,0.803908831978584,0.850221373821255,0.8842766908116784,0.6853283610034034,0.889760923808748
7,1.0773114576321634,1.0354714149774973,1.1212471180410155,0.9628247230865031,0.9230523759386885,1.2393150338487524,0.9191468617102404,0.0,1.0520818231661166,0.9506246326004161,1.0017867186158818,1.1206173951729979,1.0244438847214048,0.6988014038960654,0.9841849801212723,1.0397418370827267,0.9142654963880956,0.9355802680347932,1.0695423406482587,0.8681408871920265,0.9804478886325245,0.9627421104812538,0.9030002640895434,0.8934726950359659,0.9918669158346014,0.9542722394593306,1.0354853418396284,1.0056321366661443,1.4075087207327874,0.9006585582169815,1.0774323435781823,0.9290438283033632,0.9368954953846186,1.2040307341732857,1.133967158049814,0.9503238483875506,0.895661743500176,0.9114591984535851,0.8735698252984744,1.0088045734397784,1.0203967526616553,0.9897270831418873,1.0971501040488958,0.9378886756599221,0.8414564189629783,0.905041130131322,0.9017565248630262,0.881309191116966,0.9395839202117734,0.9176870021209157
8,1.0172458866366618,0.8694570648543396,1.1767594775179735,1.045074282597804,0.9309838726445391,1.2150150663205848,1.0260886476035367,1.0520818231661166,0.0,0.9753676762791695,0.9636376051753575,1.0638908301723196,1.039043463362819,1.1391453510159752,1.0675549629341556,1.1151463555765027,1.0555517645917296,0.9769809371943577,1.082413837106108,0.946332870083509,1.0260281910565547,1.047959302478669,1.0031601022741337,0.9565911575882531,1.1111195932494766,1.0190621144932273,1.1638034758955471,1.150489505319244,1.394460093593179,1.131021395337,1.2034792221496347,1.0558159423502067,1.0522983039125755,1.2334386221001388,1.1571937087710205,1.078573374922084,0.9761443906410268,1.1852784721586997,1.024052896100108,1.0990657895439528,1.0896458380710694,1.06098688953833,1.1694133558842368,1.0320081172074451,1.082330959940927,0.9455258374623321,1.0229915879562295,1.0178356870293277,0.9823928200493142,1.068224988690689
9,0.9178854643564163,1.0734684794753424,1.036338793776376,0.8664851213099575,0.8438180543445242,1.1346279175057,0.7468895619651212,0.9506246326004161,0.9753676762791695,0.0,0.8968188313778959,0.9242335979670657,1.057422750895474,0.9868935161585459,0.9038613056426473,0.9236251495007398,0.8046752137524746,0.8745219000124685,1.0002018007365148,0.8237089667707193,0.8383760576951835,0.9802832261165819,0.89982306912705,0.8662605544245057,0.9130308100389555,0.8753031839915302,0.9551439051777105,0.9990381458088461,1.3702774345662518,0.9424916433441067,1.0340002386366138,0.9513804581183862,0.8900495306249656,1.0045649058463375,0.8506464408771882,0.859473173641558,0.7619453930166856,1.1706427001092596,0.6083596973798492,1.0021019156254716,1.0888043545971915,1.0552916743401441,1.0991567374748128,1.0096586852309166,0.7193819287693253,0.7955579391120045,0.8365039599612295,0.9937019165063696,0.5409501430801646,0.9549906559610069
